UID,Timestamp,Value,Device_id,Node_id
C-BLCW1-CL1-F-PC-471FN5_PID:MV.Value,2022-05-26T14:08:55.411Z,897.96875,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN5_PID:MV.Value
C-BLCW1-CL1-F-PC-471FN4_PID:MV.Value,2022-05-26T14:08:55.411Z,631.20886,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN4_PID:MV.Value
C-BLCW1-CL1-P-CSP-471LD1_PID:OUTP.Value,2022-05-26T14:08:55.411Z,57.846905,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471LD1_PID:OUTP.Value
C-BLCW1-CL1-F-PC-471FNE_PID:MV.Value,2022-05-26T14:08:55.411Z,1042.2576,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNE_PID:MV.Value
C-BLCW1-CL1-R-COP-471FN5_PID:OUTP.Value,2022-05-26T14:08:55.411Z,90.79942,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN5_PID:OUTP.Value
C-BLCW1-CL1-F-PC-471FND_PID:MV.Value,2022-05-26T14:08:55.411Z,1051.1361,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FND_PID:MV.Value
C-BLCW1-CL1-R-COP-471FN6_PID:OUTP.Value,2022-05-26T14:08:55.411Z,87.879166,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN6_PID:OUTP.Value
C-BLCW1-KL1-R-PC-_481_RWF1_SZ1:IO.FilteredSignal.Value,2022-05-26T14:08:55.411Z,287.415,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/AIS/_481_RWF1_SZ1:IO.FilteredSignal.Value
C-BLCW1-CL1-T-PC-_471HC1_TZ1:IO.FilteredSignal.Value,2022-05-26T14:08:55.411Z,175.25778,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/AIS/_471HC1_TZ1:IO.FilteredSignal.Value
C-BLCW1-CL1-L-PV-_481_RWF3_LZ1,2022-05-26T14:08:55.413Z,2.428748,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF3_LZ1.Signal.Value
C-BLCW1-CL1-T-PV-_471GQ1_TZ17,2022-05-26T14:08:55.413Z,55.201035,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471GQ1_TZ17.Signal.Value
C-BLCW1-CL1-R-PV-_451_RWF2_SZ1,2022-05-26T14:08:55.413Z,425.22318,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._451_RWF2_SZ1.Signal.Value
C-BLCW1-CL1-I-PV-_451_RWF2_RA_IZ1,2022-05-26T14:08:55.413Z,1.3146029,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._451_RWF2_RA_IZ1.Signal.Value
C-BLCW1-CL1-F-PV-_481_RWF3_QZ2,2022-05-26T14:08:55.413Z,77.033646,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF3_QZ2.Signal.Value
C-BLCW1-CL1-I-PV-_481_RWF3_IZ1,2022-05-26T14:08:55.413Z,-0.2086061,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481_RWF3_IZ1.Signal.Value
C-BLCW1-CL1-T-PV-_471GQ1_TZ3,2022-05-26T14:08:55.413Z,49.740593,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471GQ1_TZ3.Signal.Value
C-BLCW1-CL1-F-PV-_451_RWF2_QZ2,2022-05-26T14:08:55.413Z,109.16914,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._451_RWF2_QZ2.Signal.Value
C-BLCW1-CL1-I-PV-_471TRCC1_IZ1,2022-05-26T14:08:55.413Z,68.317696,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471TRCC1_IZ1.Signal.Value
C-BLCW1-CL1-I-PV-_471FNH_IZ1,2022-05-26T14:08:55.413Z,431.73877,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471FNH_IZ1.Signal.Value
C-BLCW1-CL1-I-PV-_451_RWF2_IZ1,2022-05-26T14:08:55.413Z,12.855299,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._451_RWF2_IZ1.Signal.Value
C-BLCW1-CL1-P-PV-_491BF3_DP,2022-05-26T14:08:55.413Z,58.787823,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._491BF3_DP.Signal.Value
C-BLCW1-CL1-I-PV-_481BL1_IZ1,2022-05-26T14:08:55.413Z,122.21866,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._481BL1_IZ1.Signal.Value
C-BLCW1-CL1-I-PV-_471MD3_IZ1,2022-05-26T14:08:55.413Z,15.571435,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471MD3_IZ1.Signal.Value
C-BLCW1-CL1-J-PV-COOLER_TR1_JZ1,2022-05-26T14:08:55.413Z,406.7482,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS.COOLER_TR1_JZ1.Signal.Value
C-BLCW1-CL1-L-PV-_491WG1_WZ1,2022-05-26T14:08:55.413Z,250.24033,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._491WG1_WZ1.Signal.Value
C-BLCW1-CL1-I-PV-_471MD2_IZ1,2022-05-26T14:08:55.413Z,43.459496,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471MD2_IZ1.Signal.Value
C-BLCW1-CL1-I-PV-_471MD1_IZ1,2022-05-26T14:08:55.413Z,42.151752,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{4919B0A0-42EA-4898-8487-F3FDC004BDB0}:IO.AIS._471MD1_IZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361IX1_TZC,2022-05-26T14:08:55.425Z,53.56375,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX1_TZC.Signal.Value
C-BLCW1-RM1-T-PV-_361RM1_TZ4A,2022-05-26T14:08:55.425Z,45.729004,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361RM1_TZ4A.Signal.Value
C-BLCW1-RM1-P-PV-_361FN3_PZ1,2022-05-26T14:08:55.425Z,99.01579,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361FN3_PZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361RL4_TZ1A,2022-05-26T14:08:55.425Z,39.96109,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361RL4_TZ1A.Signal.Value
C-BLCW1-RM1-T-PV-_361GB1_TZ3A,2022-05-26T14:08:55.425Z,38.182648,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361GB1_TZ3A.Signal.Value
C-BLCW1-RM1-T-PV-_361IX1_TZD,2022-05-26T14:08:55.425Z,39.288162,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX1_TZD.Signal.Value
C-BLCW1-RM1-I-PV-361VF1B_IZ1,2022-05-26T14:08:55.425Z,0,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361VF1B_IZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361RL1_TZ1A,2022-05-26T14:08:55.425Z,37.1252,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361RL1_TZ1A.Signal.Value
C-BLCW1-RM1-T-PV-_361RL2_TZ1,2022-05-26T14:08:55.425Z,50.052643,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361RL2_TZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZ1,2022-05-26T14:08:55.425Z,68.72052,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZ4,2022-05-26T14:08:55.425Z,66.25314,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZ4.Signal.Value
C-BLCW1-RM1-L-PV-_361RM1_BHT3,2022-05-26T14:08:55.425Z,158.41,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361RM1_BHT3.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZD,2022-05-26T14:08:55.425Z,40.970474,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZD.Signal.Value
C-BLCW1-RM1-T-PV-MP_02_TEMP,2022-05-26T14:08:55.425Z,26.646835,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS.MP_02_TEMP.Signal.Value
C-BLCW1-RM1-J-PV-PCC_DG_JZ1,2022-05-26T14:08:55.425Z,489.4255,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS.PCC_DG_JZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZ6,2022-05-26T14:08:55.425Z,68.72052,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZ6.Signal.Value
C-BLCW1-RM1-P-PV-_361FN1_PZ1,2022-05-26T14:08:55.425Z,-0.10048103,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361FN1_PZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361RM1_TZ2,2022-05-26T14:08:55.425Z,45.151447,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361RM1_TZ2.Signal.Value
C-BLCW1-RM1-F-PV-_421SK1_FZ1,2022-05-26T14:08:55.425Z,830762.2,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._421SK1_FZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361SR1_TZ3,2022-05-26T14:08:55.425Z,63.753723,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361SR1_TZ3.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZ5,2022-05-26T14:08:55.425Z,64.82718,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZ5.Signal.Value
C-BLCW1-RM1-T-PV-_361FN1_TZ2,2022-05-26T14:08:55.425Z,40.297546,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361FN1_TZ2.Signal.Value
C-BLCW1-RM1-J-PV-PCC_COAL_TR1_JZ1,2022-05-26T14:08:55.425Z,140.42114,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS.PCC_COAL_TR1_JZ1.Signal.Value
C-BLCW1-RM1-P-PV-_441PH1_PZC1,2022-05-26T14:08:55.425Z,-123.96567,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._441PH1_PZC1.Signal.Value
C-BLCW1-RM1-L-PV-_391SB1_LZA,2022-05-26T14:08:55.425Z,39.343815,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._391SB1_LZA.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZ7,2022-05-26T14:08:55.425Z,68.06363,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZ7.Signal.Value
C-BLCW1-RM1-L-PV-_331HP2_WZ1,2022-05-26T14:08:55.425Z,59.496452,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._331HP2_WZ1.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZC,2022-05-26T14:08:55.425Z,60.96588,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZC.Signal.Value
C-BLCW1-RM1-T-PV-_361IX1_TZ8,2022-05-26T14:08:55.425Z,53.275345,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX1_TZ8.Signal.Value
C-BLCW1-RM1-Q-PV-_421SK1_SO2,2022-05-26T14:08:55.425Z,1251.9574,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._421SK1_SO2.Signal.Value
C-BLCW1-RM1-T-PV-_361IX2_TZ2,2022-05-26T14:08:55.425Z,61.526672,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361IX2_TZ2.Signal.Value
C-BLCW1-RM1-Q-PV-_421SK1_SPM,2022-05-26T14:08:55.425Z,15.637445,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._421SK1_SPM.Signal.Value
C-BLCW1-RM1-T-PV-_AMB_TEMP,2022-05-26T14:08:55.425Z,23.762878,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._AMB_TEMP.Signal.Value
C-BLCW1-RM1-P-PV-_361RM1_PZ2,2022-05-26T14:08:55.425Z,-1.2340584,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._361RM1_PZ2.Signal.Value
C-BLCW1-RM1-I-PV-_391MD1_JZ1,2022-05-26T14:08:55.425Z,60.959793,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._391MD1_JZ1.Signal.Value
C-BLCW1-RM1-L-PV-_3612L9_WZ1,2022-05-26T14:08:55.425Z,23.762875,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._3612L9_WZ1.Signal.Value
C-BLCW1-RM1-I-PV-_391MD2_JZ1,2022-05-26T14:08:55.425Z,57.660793,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._391MD2_JZ1.Signal.Value
C-BLCW1-RM1-P-PV-_421SK1_PZ1,2022-05-26T14:08:55.425Z,-20.569925,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._421SK1_PZ1.Signal.Value
C-BLCW1-RM1-Q-PV-_421SK1_O2,2022-05-26T14:08:55.425Z,6.577401,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{EA59F6F6-EA61-4BCA-BA4D-54992FE0EA49}:IO.AIS._421SK1_O2.Signal.Value
C-BLCW1-CL1-O-CFB-471LD1_PID:ActuatorPos.Value,2022-05-26T14:08:55.477Z,351.71436,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471LD1_PID:ActuatorPos.Value
C-BLCW1-CL1-F-CSP-471FA2_PID:IO.Out.WSP.Value,2022-05-26T14:08:55.477Z,159.22786,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FA2_PID:IO.Out.WSP.Value
C-BLCW1-KL1-F-PC-_481_RWF1_QZ1:IO.FilteredSignal.Value,2022-05-26T14:08:55.477Z,11.575195,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/AIS/_481_RWF1_QZ1:IO.FilteredSignal.Value
C-BLCW1-CL1-O-CFB-CUGP_PID:ActuatorPos.Value,2022-05-26T14:08:55.561Z,12.829785,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/CUGP_PID:ActuatorPos.Value
C-BLCW1-CL1-R-COP-CUGP_PID:OUTP.Value,2022-05-26T14:08:55.561Z,13.110191,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/CUGP_PID:OUTP.Value
C-BLCW1-CL1-F-CSP-471FNC_PID:IO.Out.WSP.Value,2022-05-26T14:08:55.561Z,1433.9073,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNC_PID:IO.Out.WSP.Value
C-BLCW1-CL1-R-COP-471FND_PID:OUTP.Value,2022-05-26T14:08:55.561Z,83.65662,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FND_PID:OUTP.Value
C-BLCW1-CL1-R-COP-471FNE_PID:OUTP.Value,2022-05-26T14:08:55.561Z,72.13909,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNE_PID:OUTP.Value
C-BLCW1-CL1-F-CSP-471FN3_PID:IO.Out.WSP.Value,2022-05-26T14:08:55.657Z,184.84686,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN3_PID:IO.Out.WSP.Value
C-BLCW1-CL1-F-CSP-471FNA_PID:IO.Out.WSP.Value,2022-05-26T14:08:55.657Z,926.1865,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNA_PID:IO.Out.WSP.Value
C-BLCW1-CL1-R-COP-471FN4_PID:OUTP.Value,2022-05-26T14:08:55.657Z,90.65448,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN4_PID:OUTP.Value
C-BLCW1-KL1-T-PV-451PR1_TZ9,2022-05-26T14:08:55.671Z,823.1815,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZ9.Signal.Value
C-BLCW1-KL1-T-PV-451PR1_TZ8,2022-05-26T14:08:55.671Z,716.8536,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZ8.Signal.Value
C-BLCW1-PH1-P-PV-441PH1_PZ2,2022-05-26T14:08:55.671Z,-458.79605,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441PH1_PZ2.Signal.Value
C-BLCW1-KL1-T-PV-451PR1_TZB,2022-05-26T14:08:55.671Z,887.3976,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZB.Signal.Value
C-BLCW1-KL1-T-PV-451PR1_TZ4,2022-05-26T14:08:55.671Z,455.64203,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZ4.Signal.Value
C-BLCW1-KL1-T-PV-451PR1_TZE,2022-05-26T14:08:55.671Z,1015.4452,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._451PR1_TZE.Signal.Value
C-BLCW1-PH1-P-PV-441PH1_PZ1,2022-05-26T14:08:55.671Z,-462.43994,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441PH1_PZ1.Signal.Value
C-BLCW1-PH1-P-PV-441PH1_PZ4,2022-05-26T14:08:55.671Z,-397.84543,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441PH1_PZ4.Signal.Value
C-BLCW1-PH1-P-PV-441PH1_PZ3,2022-05-26T14:08:55.671Z,-362.4811,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441PH1_PZ3.Signal.Value
C-BLCW1-KL1-P-PV-421BH1_PZ1,2022-05-26T14:08:55.671Z,-113.92386,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421BH1_PZ1.Signal.Value
C-BLCW1-PH1-P-PV-441PH1_PZ5,2022-05-26T14:08:55.671Z,-268.72052,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441PH1_PZ5.Signal.Value
C-BLCW1-KL1-P-PV-421BH1_PZ2,2022-05-26T14:08:55.671Z,-288.09796,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421BH1_PZ2.Signal.Value
C-BLCW1-KL1-P-PV-441FN1_PZ1,2022-05-26T14:08:55.671Z,-49.150837,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441FN1_PZ1.Signal.Value
C-BLCW1-PH1-P-PV-441PH1_PZ6,2022-05-26T14:08:55.671Z,-316.05402,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441PH1_PZ6.Signal.Value
C-BLCW1-KL1-P-PV-421BH1_PZ3,2022-05-26T14:08:55.671Z,143.22728,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._421BH1_PZ3.Signal.Value
C-BLCW1-PH1-P-PV-441PH1_PZ7,2022-05-26T14:08:55.671Z,-202.01114,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._441PH1_PZ7.Signal.Value
C-BLCW1-CL1-F-CSP-471FN1_PID:IO.Out.WSP.Value,2022-05-26T14:08:55.738Z,204.00482,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/CLINKER_DUST_TRANS_GRP2/471FN1_PID:IO.Out.WSP.Value
C-BLCW1-CL1-R-COP-471FNF_PID:OUTP.Value,2022-05-26T14:08:55.738Z,64.76121,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNF_PID:OUTP.Value
C-BLCW1-CL1-F-CSP-471FNB_PID:IO.Out.WSP.Value,2022-05-26T14:08:55.738Z,808.6018,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->Root/Control Network/Cooller/Applications/Cooler/Control Modules/COOLER_FANS_GRP3/471FNB_PID:IO.Out.WSP.Value
C-BLCW1-KL1-S-PV-431FM2_ZZ1,2022-05-26T14:08:55.768Z,65.770966,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._431FM2_ZZ1.Signal.Value
C-BLCW1-KL1-S-PV-431FM1_ZZ1,2022-05-26T14:08:55.768Z,17.145037,,ns=3;s=ES2->ABB.AfwOpcDaSurrogate.1->{CC32E302-8E22-437C-A9D1-9C307A38EE3C}:IO.AIS._431FM1_ZZ1.Signal.Value
